@RELATION wiki_binned
@ATTRIBUTE num_categories   Numeric
@ATTRIBUTE num_words    Numeric
@ATTRIBUTE num_images   Numeric
@ATTRIBUTE num_links_in Numeric
@ATTRIBUTE num_links_out    Numeric
@ATTRIBUTE num_references   Numeric
@ATTRIBUTE num_revisions    Numeric
@ATTRIBUTE article_age_in_days  Numeric
@ATTRIBUTE avg_revs_per_day Numeric
@ATTRIBUTE num_positive_words   Numeric
@ATTRIBUTE num_negative_words   Numeric
@ATTRIBUTE num_controversial_words  Numeric
@ATTRIBUTE com_percentage   Numeric
@ATTRIBUTE org_percentage Numeric
@ATTRIBUTE gov_percentage   Numeric
@ATTRIBUTE net_percentage Numeric
@ATTRIBUTE edu_percentage   Numeric
@ATTRIBUTE other_percentage     Numeric
@ATTRIBUTE isControversial  {yes,no}

@DATA
12,16302,21,163,283,25,622,4947,0.12573276733373762,0.001717580664949086,0.000122684333210649,0.0,0.32, 0.28, 0.16, 0.08, 0.04, 0.12,no
10,20610,0,19,107,13,87,4495,0.01935483870967742,0.0023774866569626395,0.00019408054342552158,4.8520135856380395e-05,0.6153846153846154, 0.15384615384615385, 0.07692307692307693, 0, 0.15384615384615385, 0,no
30,20695,15,1203,353,52,1049,5814,0.1804265565875473,0.0025610050736892967,0.000724812756704518,0.0,0.6153846153846154, 0.25, 0.09615384615384616, 0, 0.019230769230769232, 0.019230769230769232,no
24,18133,36,1065,681,89,1799,5583,0.3222281927279241,0.0014889979595213148,0.00022059229029945402,0.00011029614514972701,0.29213483146067415, 0.30337078651685395, 0.2247191011235955, 0, 0.02247191011235955, 0.15730337078651685,no
14,15502,5,196,194,36,483,5988,0.08066132264529058,0.001741710747000387,0.00038704683266675265,0.0,0.9166666666666666, 0.027777777777777776, 0, 0.027777777777777776, 0, 0.027777777777777776,no
5,15086,3,26,54,4,41,4092,0.010019550342130987,0.0040434840249237705,0.0011931592204693093,0.0,0.5, 0.5, 0, 0, 0, 0,no
11,16007,12,122,169,55,550,4237,0.12980882700023602,0.0018741800462297744,0.0003748360092459549,0.0,0.12727272727272726, 0.34545454545454546, 0.38181818181818183, 0.01818181818181818, 0.03636363636363636, 0.09090909090909091,no
9,15253,1,1,83,11,72,2938,0.02450646698434309,0.004917065495312398,0.0007867304792499836,0.0,0.09090909090909091, 0.45454545454545453, 0, 0.09090909090909091, 0.36363636363636365, 0,no
30,20859,15,1843,568,38,1576,5257,0.2997907551835648,0.0014861690397430366,0.0005273503044249485,0.0,0.6842105263157895, 0.07894736842105263, 0.05263157894736842, 0, 0.02631578947368421, 0.15789473684210525,no
13,19429,20,824,438,85,1359,5620,0.24181494661921707,0.0017499613979103403,0.00015440835863914768,0.00015440835863914768,0.5764705882352941, 0.15294117647058825, 0.18823529411764706, 0.023529411764705882, 0.023529411764705882, 0.03529411764705882,no
18,20180,10,300,261,8,799,5008,0.1595447284345048,0.0014866204162537165,0.0006442021803766105,4.955401387512388e-05,0.125, 0.25, 0.125, 0, 0, 0.5,no
11,20615,6,851,258,21,488,5855,0.08334756618274979,0.0017463012369633762,0.0003880669415474169,0.0,0, 0.09523809523809523, 0.047619047619047616, 0, 0, 0.8571428571428571,no
13,15979,6,153,247,12,197,4518,0.043603364320495795,0.0024407034232430064,0.0012516427811502598,6.258213905751299e-05,0.16666666666666666, 0.4166666666666667, 0.08333333333333333, 0, 0, 0.3333333333333333,no
3,21696,5,21,54,3,226,5261,0.04295761262117468,0.003456858407079646,0.0015210176991150442,0.0,0, 0.6666666666666666, 0, 0, 0.3333333333333333, 0,no
7,16559,1,28,18,18,121,5512,0.02195210449927431,0.0015097530044084788,6.039012017633915e-05,0.0,0.1111111111111111, 0.5, 0.05555555555555555, 0, 0, 0.3333333333333333,no
11,20420,10,55,95,54,219,2336,0.09375,0.0022037218413320275,0.0003917727717923604,0.0,0.2777777777777778, 0.6296296296296297, 0, 0.018518518518518517, 0.018518518518518517, 0.05555555555555555,no
18,16051,4,420,221,28,2737,4673,0.5857051144874813,0.002305152326957822,0.0004361098996947231,0.0,0, 0.03571428571428571, 0, 0, 0, 0.9642857142857143,no
11,19422,5,84,176,10,119,4877,0.024400246052901375,0.003810112243847184,0.0005663680362475544,0.0,0.1, 0.1, 0, 0, 0.1, 0.7,no
17,15006,6,381,406,82,2072,2503,0.8278066320415501,0.001799280287884846,0.0007330401172864188,0.0,1, 0, 0, 0, 0, 0,no
10,15451,6,1,44,7,25,1522,0.0164257555847569,0.002977153582292408,0.0003236036502491748,0.0,0, 0.2857142857142857, 0, 0, 0, 0.7142857142857143,no
24,16223,2,162,230,54,696,4929,0.14120511259890445,0.003143684891820255,0.0006164088023176971,0.0,0.2777777777777778, 0.1111111111111111, 0.018518518518518517, 0, 0.037037037037037035, 0.5555555555555556,no
9,20679,17,920,1389,8,1928,5344,0.36077844311377244,0.0021761207021616133,0.0015958218482518497,0.0,0.625, 0, 0.125, 0, 0.25, 0,no
2,21097,0,30,238,4,290,3978,0.07290095525389644,0.001374603024126653,0.0009006019813243589,0.0,0.5, 0.5, 0, 0, 0, 0,no
48,21643,32,899,992,71,1640,5034,0.32578466428287645,0.0036501409231622234,0.000785473363212124,0.0,0.7183098591549296, 0.056338028169014086, 0, 0.07042253521126761, 0, 0.15492957746478872,no
9,18925,8,39,94,27,133,4186,0.03177257525083612,0.0028533685601056804,0.001215323645970938,5.2840158520475564e-05,0.7407407407407407, 0, 0, 0, 0, 0.25925925925925924,no
16,19754,2,169,192,8,363,4648,0.07809810671256455,0.001569302419763086,0.0009112078566366306,0.0,1, 0, 0, 0, 0, 0,no
13,15980,3,174,141,8,2688,3436,0.7823050058207218,0.0036921151439299124,0.002690863579474343,0.0,1, 0, 0, 0, 0, 0,no
4,18614,0,22,486,4,631,5248,0.12023628048780488,0.00048350703771354896,0.0,0.0,0.5, 0, 0, 0, 0, 0.5,no
28,17199,6,775,179,31,451,5110,0.08825831702544032,0.0010465724751439038,0.000407000407000407,0.00017442874585731728,0.1935483870967742, 0.12903225806451613, 0.03225806451612903, 0, 0, 0.6451612903225806,no
8,17098,12,539,1020,20,1383,4657,0.2969722997637964,0.0008772955901275003,5.848637267516669e-05,0.0,0.7, 0.1, 0, 0.05, 0.05, 0.1,no
7,15987,16,238,464,5,76,1676,0.045346062052505964,0.0017514230312128604,0.0006880590479764808,6.255082254331645e-05,0.6, 0, 0.2, 0, 0, 0.2,no
5,15220,6,71,261,150,327,4529,0.07220136895561934,0.0013797634691195796,0.0009855453350854138,0.0,0.05333333333333334, 0.41333333333333333, 0.5266666666666666, 0, 0, 0.006666666666666667,no
22,17624,19,404,432,31,2236,3140,0.7121019108280254,0.002156150703586019,0.00045392646391284613,0.0,0.6774193548387096, 0, 0, 0.2903225806451613, 0, 0.03225806451612903,no
6,17647,6,29,72,34,196,3998,0.04902451225612806,0.0013600045333484446,0.00034000113333711114,0.0,0.08823529411764706, 0.7647058823529411, 0.058823529411764705, 0, 0, 0.08823529411764706,no
24,17560,5,152,154,20,276,5567,0.049577869588647384,0.003132118451025057,0.0008542141230068337,0.0,0.2, 0.25, 0.05, 0, 0.2, 0.3,no
19,19004,23,1072,479,47,1922,5657,0.33975605444581936,0.0025257840454641126,0.0008945485161018733,0.0,0.3829787234042553, 0.40425531914893614, 0.02127659574468085, 0.06382978723404255, 0, 0.1276595744680851,no
15,20361,37,806,387,27,703,5536,0.12698699421965318,0.0020136535533618193,0.0003437945091105545,9.822700260301557e-05,0.4074074074074074, 0.07407407407407407, 0, 0, 0, 0.5185185185185185,no
43,21016,2,498,212,36,1067,5108,0.20888801879404856,0.0017129805862200228,4.7582794061667303e-05,0.0,0.4166666666666667, 0.1111111111111111, 0.027777777777777776, 0.1388888888888889, 0, 0.3055555555555556,no
21,18749,4,324,399,121,1021,5747,0.17765790847398644,0.0016534215158141767,0.001493412982025708,0.0,0.049586776859504134, 0.4132231404958678, 0.49586776859504134, 0.008264462809917356, 0.008264462809917356, 0.024793388429752067,no
18,19796,23,823,630,43,985,5620,0.17526690391459074,0.0011618508789654476,0.0005051525560719338,0.0,0.20930232558139536, 0.2558139534883721, 0.3488372093023256, 0.023255813953488372, 0, 0.16279069767441862,no
25,16407,2,274,107,24,257,4800,0.05354166666666667,0.0013408910830742975,0.00036569756811117204,0.0,0.625, 0.20833333333333334, 0.125, 0.041666666666666664, 0, 0,no
22,14765,4,53,156,11,1322,4780,0.27656903765690377,0.002099559769725703,0.00013545546901456146,0.0,0.18181818181818182, 0, 0, 0, 0, 0.8181818181818182,no
12,17156,6,453,416,46,2576,4671,0.5514879040890601,0.0013406388435532757,0.000524597808346934,0.0,0.6739130434782609, 0.043478260869565216, 0, 0.17391304347826086, 0, 0.10869565217391304,no
27,14845,10,746,604,48,1208,5306,0.22766679231059178,0.002155607948804311,0.0010104412260020209,0.0,0.8333333333333334, 0.14583333333333334, 0.020833333333333332, 0, 0, 0,no
21,19131,19,260,271,13,315,5170,0.0609284332688588,0.0009408812921436412,0.00041816946317495165,5.227118289686896e-05,0.3076923076923077, 0.38461538461538464, 0, 0.07692307692307693, 0, 0.23076923076923078,no
4,18162,3,123,154,2,206,5480,0.03759124087591241,0.001046140292919282,0.0003854201079176302,0.0,0, 0, 0, 0, 0.5, 0.5,no
11,17450,0,49,104,12,377,5232,0.0720565749235474,0.004126074498567335,0.0012034383954154728,5.730659025787966e-05,0.6666666666666666, 0.16666666666666666, 0, 0, 0, 0.16666666666666666,no
19,15227,11,395,732,9,348,5230,0.06653919694072657,0.0021672029946805016,0.0008537466342680765,0.0,0, 0.4444444444444444, 0.1111111111111111, 0, 0, 0.4444444444444444,no
15,19602,4,381,284,30,1111,5079,0.21874384721401852,0.002193653708805224,0.001020304050607081,0.0,0.9666666666666667, 0.03333333333333333, 0, 0, 0, 0,no
10,18454,1,18,82,27,116,3918,0.029606942317508933,0.0010295870813915682,5.418879375745096e-05,0.0,0.037037037037037035, 0.14814814814814814, 0, 0.1111111111111111, 0, 0.7037037037037037,no
15,21616,4,17,83,67,156,2098,0.07435653002859867,0.0019430051813471502,0.00134159881569208,4.62620281273131e-05,0.6567164179104478, 0.13432835820895522, 0, 0.029850746268656716, 0.029850746268656716, 0.14925373134328357,no
4,21677,2,42,34,62,80,2418,0.033085194375516956,4.613184481247405e-05,9.22636896249481e-05,0.0,0.5967741935483871, 0.2903225806451613, 0, 0, 0.08064516129032258, 0.03225806451612903,no
17,21488,6,44,115,38,841,4804,0.1750624479600333,0.003257632166790767,0.0006049888309754281,0.0,0.8421052631578947, 0, 0, 0, 0.05263157894736842, 0.10526315789473684,no
19,16406,13,111,163,18,662,4986,0.1327717609306057,0.0024990857003535294,0.0017066926734121662,0.00012190661952944045,0.7222222222222222, 0.1111111111111111, 0.05555555555555555, 0, 0.05555555555555555, 0.05555555555555555,no
8,19573,15,1390,264,7,789,5868,0.13445807770961146,0.0021458131098962855,0.0003576355183160476,0.0,0.42857142857142855, 0.14285714285714285, 0, 0, 0, 0.42857142857142855,no
6,21420,8,15,4,43,78,3044,0.025624178712220762,0.0022875816993464053,9.337068160597572e-05,0.0,0.046511627906976744, 0.3488372093023256, 0.4418604651162791, 0.046511627906976744, 0, 0.11627906976744186,no
16,16475,6,25,136,55,78,4217,0.01849656153663742,0.001274658573596358,0.00012139605462822458,0.0,0.32727272727272727, 0.4909090909090909, 0, 0.01818181818181818, 0.10909090909090909, 0.05454545454545454,no
6,19543,2,11,112,47,236,4253,0.05549024218198918,0.001125722765184465,0.0017909225809752854,0.0,0.0851063829787234, 0.425531914893617, 0.48936170212765956, 0, 0, 0,no
14,18865,5,1,70,75,214,4128,0.05184108527131783,0.0009541478929234031,0.00037105751391465676,0.0,0.05333333333333334, 0.48, 0.44, 0, 0.02666666666666667, 0,no
19,14689,5,129,130,29,821,4958,0.16559096409842677,0.0020423446116141332,0.000680781537204711,0.0,0.7241379310344828, 0.13793103448275862, 0.034482758620689655, 0.034482758620689655, 0, 0.06896551724137931,no
8,17303,24,1260,871,57,2459,5970,0.411892797319933,0.002427324741374328,0.0006357279084551812,0.0,0.17543859649122806, 0.22807017543859648, 0.2807017543859649, 0, 0.14035087719298245, 0.17543859649122806,no
49,20218,9,810,431,32,1450,4869,0.29780242349558433,0.0024730438223365316,0.0003956870115738451,0.0,0.875, 0.0625, 0, 0.03125, 0, 0.03125,no
12,21733,21,58,182,17,2675,1615,1.6563467492260062,0.0035890121014125983,0.00027607785395481523,0.0,0.9411764705882353, 0, 0, 0, 0, 0.058823529411764705,no
9,16936,7,4,25,36,121,391,0.309462915601023,0.002834199338686821,0.00035427491733585264,0.0,0.7222222222222222, 0.08333333333333333, 0.08333333333333333, 0, 0.027777777777777776, 0.08333333333333333,no
4,21418,0,4,1504,1,401,4817,0.08324683412912601,0.0002334485012606219,0.00014006910075637315,0.0,0, 0, 0, 0, 0, 1,no
3,16220,1,1,357,389,49,4318,0.011347846225104215,0.0012330456226880395,0.0002466091245376079,6.165228113440197e-05,0.002570694087403599, 0, 0.9974293059125964, 0, 0, 0,no
9,15155,5,636,357,30,517,5913,0.08743446642990022,0.004816892114813593,0.0038271197624546354,0.0,0.5333333333333333, 0.3, 0.03333333333333333, 0.03333333333333333, 0, 0.1,no
7,16890,3,256,302,33,220,4586,0.04797208896641954,0.0015393724097098876,0.0014801657785671995,0.0,0.09090909090909091, 0.48484848484848486, 0.06060606060606061, 0, 0.24242424242424243, 0.12121212121212122,no
39,21154,8,315,411,118,3738,5887,0.6349583828775267,0.0023636191736787367,0.0007563581355771958,0.0,0.7372881355932204, 0.05084745762711865, 0.01694915254237288, 0.00847457627118644, 0.03389830508474576, 0.15254237288135594,no
15,18842,3,104,135,9,653,4708,0.1387000849617672,0.003608958709266532,0.0015921876658528818,0.0,0.8888888888888888, 0.1111111111111111, 0, 0, 0, 0,no
8,19587,8,152,417,15,1399,4583,0.3052585642592189,0.0009700311431051207,0.0002042170827589728,0.0,0.3333333333333333, 0.06666666666666667, 0, 0, 0, 0.6,no
18,19434,5,106,396,29,401,4762,0.08420831583368332,0.0027271791705258826,0.0016980549552330967,5.145621076463929e-05,0.3103448275862069, 0.5172413793103449, 0.034482758620689655, 0, 0.13793103448275862, 0,no
18,16051,4,35,23,13,214,4943,0.04329354642929395,0.004236496168463024,0.002118248084231512,0.0,0.46153846153846156, 0.23076923076923078, 0, 0.07692307692307693, 0, 0.23076923076923078,no
11,20434,27,468,319,29,321,5685,0.056464379947229554,0.001957521777429774,0.0008808847998433983,0.0,0.06896551724137931, 0.3793103448275862, 0.4827586206896552, 0.034482758620689655, 0.034482758620689655, 0,no
2,14658,6,45,97,17,111,5119,0.021683922641140847,0.0024559967253376994,0.0009551098376313276,0.0,0.11764705882352941, 0.8823529411764706, 0, 0, 0, 0,no
40,16579,2,192,241,32,264,4260,0.061971830985915494,0.0025936425598648894,0.0006031726883406719,0.0,0.40625, 0.1875, 0.03125, 0, 0.125, 0.25,no
8,20402,3,8,109,48,170,3973,0.04278882456581928,0.003480050975394569,0.001127340456817959,0.0,0.5833333333333334, 0.1875, 0, 0.08333333333333333, 0.041666666666666664, 0.10416666666666667,no
29,21305,8,473,228,41,752,5540,0.13574007220216608,0.0033794883830086833,0.00032856137057028865,0.0,0.5365853658536586, 0.21951219512195122, 0.024390243902439025, 0, 0.024390243902439025, 0.1951219512195122,no
12,20404,3,519,334,96,795,4912,0.16184853420195439,0.001372279945108802,0.000588119976475201,4.900999803960008e-05,0.23958333333333334, 0.2708333333333333, 0.3125, 0.010416666666666666, 0.052083333333333336, 0.11458333333333333,no
4,16525,1,225,138,24,342,5497,0.06221575404766236,0.0017549167927382754,0.0014523449319213313,0.0,0.3333333333333333, 0.16666666666666666, 0, 0.041666666666666664, 0.4166666666666667, 0.041666666666666664,no
16,18551,22,465,460,15,1020,5332,0.19129782445611404,0.0023179343431620936,0.0004851490485688103,0.0,0.4666666666666667, 0, 0, 0, 0, 0.5333333333333333,no
11,17985,11,267,203,51,1312,4410,0.29750566893424035,0.0024464831804281344,0.001556852932999722,0.0,0.47058823529411764, 0.19607843137254902, 0, 0.0784313725490196, 0, 0.2549019607843137,no
2,21805,17,25,147,29,844,4475,0.18860335195530725,0.0018344416418252694,0.0016509974776427424,0.0,0.13793103448275862, 0.6896551724137931, 0, 0, 0.06896551724137931, 0.10344827586206896,no
6,21867,2,3,6,27,46,771,0.05966277561608301,0.0016463163671285499,0.0016463163671285499,0.0,0.07407407407407407, 0.14814814814814814, 0, 0.1111111111111111, 0, 0.6666666666666666,no
5,15376,5,20,87,28,242,3227,0.07499225286643942,0.0027965660770031217,0.00013007284079084288,0.0001951092611862643,0, 0.8928571428571429, 0, 0.03571428571428571, 0, 0.07142857142857142,no
9,15641,11,3602,242,40,2591,5753,0.45037371806014254,0.0023016431174477333,0.00044754171728150375,6.393453104021481e-05,0.675, 0.25, 0, 0, 0, 0.075,no
32,14659,3,394,180,32,482,5254,0.09173962695089456,0.002865134047342929,0.0004775223412238215,0.0,0.5625, 0.25, 0.03125, 0, 0, 0.15625,no
12,18646,17,1895,454,16,1474,5696,0.25877808988764045,0.002091601415853266,0.0003217848332081948,0.0,0.375, 0.375, 0, 0, 0, 0.25,no
6,17231,3,87,96,10,133,4507,0.029509651652984248,0.0009865939295455864,0.0004642794962567466,0.0,0.1, 0.3, 0.1, 0, 0.3, 0.2,no
1,14846,1,219,242,3,65,3660,0.017759562841530054,0.0014818806412501683,0.0006062238986932507,0.0,0.3333333333333333, 0, 0.6666666666666666, 0, 0, 0,no
7,14672,3,400,287,31,310,4550,0.06813186813186813,0.003544165757906216,0.0010905125408942203,0.0,0.22580645161290322, 0.5161290322580645, 0.03225806451612903, 0, 0.03225806451612903, 0.1935483870967742,no
3,18038,4,18,50,41,209,5079,0.041149832644221306,0.0014968400044350816,0.0006652622241933695,0.0,0.04878048780487805, 0.7560975609756098, 0.04878048780487805, 0, 0.04878048780487805, 0.0975609756097561,no
7,21270,9,10,362,17,385,3927,0.09803921568627451,0.00028208744710860365,0.0,0.0,0.35294117647058826, 0.11764705882352941, 0, 0, 0.29411764705882354, 0.23529411764705882,no
12,15044,3,19,90,11,278,4553,0.061058642653195695,0.004054772666843925,0.0005982451475671364,0.0,0.09090909090909091, 0.18181818181818182, 0, 0, 0, 0.7272727272727273,no
7,20717,37,2986,638,17,1054,4994,0.21105326391670004,0.0023652073176618237,0.0004826953709513926,0.0,0.47058823529411764, 0, 0, 0, 0, 0.5294117647058824,no
14,15961,4,52,99,49,67,4011,0.01670406382448267,0.002694066787795251,0.0010650961719190527,0.0,0.9591836734693877, 0, 0, 0, 0, 0.04081632653061224,no
18,18221,1,76,109,35,476,3629,0.13116561036098098,0.003183140332583283,0.001536688436419516,0.0,0.5428571428571428, 0, 0, 0, 0, 0.45714285714285713,no
22,18365,15,123,204,119,2183,5576,0.3914992826398852,0.0019057990743261638,0.0009256738361012796,0.0,0.8319327731092437, 0.08403361344537816, 0, 0.05042016806722689, 0, 0.03361344537815126,no
7,17009,5,150,237,45,444,3511,0.12645969809171176,0.002822035393027221,0.0007643012522782057,0.0,0.9111111111111111, 0, 0, 0.06666666666666667, 0, 0.022222222222222223,no
17,17040,1,11,46,26,216,3363,0.06422836752899197,0.0012910798122065727,0.00011737089201877934,0.0,0.23076923076923078, 0.2692307692307692, 0.038461538461538464, 0, 0.07692307692307693, 0.38461538461538464,no
5,17234,11,141,329,12,223,5855,0.038087105038428694,0.001914819542764303,0.00023209933851688522,0.0,0.08333333333333333, 0.25, 0.08333333333333333, 0, 0, 0.5833333333333334,no
6,18112,6,132,209,52,72,2946,0.024439918533604887,0.003478356890459364,0.0012146643109540636,0.0,0.6538461538461539, 0, 0, 0.25, 0, 0.09615384615384616,no
17,15148,0,6,63,7,135,3767,0.03583753650119458,0.0025745973065751256,0.0005941378399788751,0.0,0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0, 0,no
26,16823,5,382,289,19,880,5522,0.1593625498007968,0.0027343517803007787,0.0006538667300719253,0.0,0.8947368421052632, 0, 0, 0, 0, 0.10526315789473684,no
12,14881,4,13,46,2,23,900,0.025555555555555557,0.002687991398427525,0.0007391976345675694,0.0,1, 0, 0, 0, 0, 0,no
19,18061,19,627,503,121,1023,5579,0.18336619465854095,0.0021039809534355793,0.00038757543879076466,5.536791982725209e-05,0.2066115702479339, 0.2066115702479339, 0.008264462809917356, 0.008264462809917356, 0, 0.5702479338842975,no
12,17461,7,2615,219,30,2642,5247,0.5035258242805413,0.0015463031899662105,0.0008017868392417387,5.727048851726705e-05,0.06666666666666667, 0.3333333333333333, 0.06666666666666667, 0.06666666666666667, 0.13333333333333333, 0.3333333333333333,no
31,15654,2,47,117,20,185,4606,0.040165002171081196,0.002235850261913888,0.0007026957966015076,0.0,0.1, 0.2, 0.05, 0, 0, 0.65,no
9,15834,0,219,315,240,1176,2513,0.467966573816156,0.0024630541871921183,0.0005683971201212581,0.0,0.95, 0.004166666666666667, 0, 0.025, 0.004166666666666667, 0.016666666666666666,no
30,16551,15,531,421,33,3145,5705,0.551270815074496,0.0010271282701951544,0.0006041931001147967,0.0,0.18181818181818182, 0.15151515151515152, 0.3939393939393939, 0.06060606060606061, 0.15151515151515152, 0.06060606060606061,no
5,17252,9,14,95,11,58,3712,0.015625,0.0034778576396939484,0.000811500115928588,5.796429399489914e-05,0, 0.6363636363636364, 0.18181818181818182, 0, 0, 0.18181818181818182,no
9,20336,58,338,338,24,1573,5142,0.3059120964605212,0.001868607395751377,0.00044256490952006294,0.0,0.20833333333333334, 0.041666666666666664, 0, 0.16666666666666666, 0, 0.5833333333333334,no
30,16940,0,43,94,66,240,3062,0.07838014369693011,0.0001770956316410862,0.0,0.0,0.2878787878787879, 0.45454545454545453, 0.015151515151515152, 0, 0.10606060606060606, 0.13636363636363635,no
19,17459,15,351,212,6,259,4329,0.05982905982905983,0.0015464803253336388,0.0006873245890371728,0.0,0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0, 0, 0.16666666666666666,no
5,17769,14,53,94,5,248,4130,0.06004842615012106,0.001913444763351905,0.0009004445945185436,0.0,0, 0.2, 0, 0.2, 0, 0.6,no
18,15500,6,77,82,10,2197,4529,0.48509604769264736,0.002709677419354839,0.0012258064516129032,0.0,0.9, 0.1, 0, 0, 0, 0,no
15,14770,5,22,99,10,118,4311,0.02737183948039898,0.0016926201760324984,0.001015572105619499,0.0,0.5, 0.1, 0, 0.1, 0, 0.3,no
24,20060,11,233,240,84,450,5190,0.08670520231213873,0.001744765702891326,0.0006979062811565304,0.00014955134596211366,0.47619047619047616, 0.23809523809523808, 0.17857142857142858, 0.03571428571428571, 0.05952380952380952, 0.011904761904761904,no
7,15397,3,150,207,1,91,4211,0.021610068867252433,6.494771708774437e-05,6.494771708774437e-05,0.0,0, 0, 0, 0, 0, 1,no
8,20547,18,40,83,92,314,4425,0.07096045197740113,0.0022874385555068867,0.000924709203290018,0.0,0.7934782608695652, 0.07608695652173914, 0, 0.03260869565217391, 0.010869565217391304, 0.08695652173913043,no
9,19247,37,789,266,129,4418,5352,0.8254857997010463,0.004156491920818829,0.0011430352782251779,0.0,0.8914728682170543, 0, 0, 0, 0, 0.10852713178294573,no
18,21262,19,768,344,28,1374,4850,0.28329896907216495,0.002116451885993792,0.0003292258489323676,4.703226413319537e-05,0.21428571428571427, 0.14285714285714285, 0, 0.10714285714285714, 0, 0.5357142857142857,no
9,15282,5,63,118,8,467,2129,0.21935180836073273,0.0026174584478471405,0.0005234916895694281,0.0,0.375, 0.375, 0.125, 0, 0.125, 0,no
26,16991,4,688,674,87,1177,5510,0.21361161524500907,0.0018833500088282031,0.0003531281266552881,0.0,0.40229885057471265, 0.3333333333333333, 0.08045977011494253, 0, 0.12643678160919541, 0.05747126436781609,no
22,18672,22,946,254,22,1438,4983,0.28858117599839456,0.0016066838046272494,0.00032133676092544985,0.0,0.18181818181818182, 0.4090909090909091, 0.2727272727272727, 0, 0.045454545454545456, 0.09090909090909091,no
37,20216,5,149,169,27,616,4980,0.12369477911646587,0.002473288484368817,0.0002473288484368817,0.0,0.18518518518518517, 0.14814814814814814, 0.037037037037037035, 0, 0, 0.6296296296296297,no
10,16453,15,1288,294,51,1485,5876,0.25272294077603813,0.00212727162219656,0.0009116878380842399,0.0,0.47058823529411764, 0.17647058823529413, 0, 0, 0.0196078431372549, 0.3333333333333333,no
19,19721,4,332,428,5,646,4838,0.13352625051674247,0.003093149434612849,0.0007099031489275391,0.0,0.8, 0, 0, 0, 0, 0.2,no
3,17778,1,108,141,27,896,4121,0.2174229555933026,0.007199910001124986,0.0005624929688378895,0.0,1, 0, 0, 0, 0, 0,no
6,18597,4,135,152,1,254,4155,0.06113116726835138,0.003172554713125773,0.001129214389417648,5.3772113781792764e-05,0, 1, 0, 0, 0, 0,no
12,15314,3,40,79,25,59,986,0.059837728194726165,0.0033302860127987464,0.0008488964346349745,0.0,0.92, 0.08, 0, 0, 0, 0,no
2,17747,2,83,95,8,330,5398,0.06113375324194146,0.0021975545162562686,0.0009579083788809376,0.0,0.125, 0.125, 0, 0, 0.25, 0.5,no
23,21505,5,175,216,61,2449,5343,0.45835672842972114,0.0019065333643338758,0.001813531736805394,0.0,0.8360655737704918, 0.06557377049180328, 0.01639344262295082, 0.04918032786885246, 0, 0.03278688524590164,no
13,17661,9,25,90,24,206,3682,0.05594785442694188,0.002547987090198743,0.0016986580601324954,0.00011324387067549969,0.125, 0.16666666666666666, 0.20833333333333334, 0, 0, 0.5,no
14,17212,1,3,58,7,65,1026,0.06335282651072124,0.0011619800139437602,0.0010457820125493841,0.0,0.14285714285714285, 0.42857142857142855, 0, 0, 0, 0.42857142857142855,no
22,17897,10,17,49,19,101,2281,0.044278825076720735,0.0025702631725987597,0.0011733810135776946,5.58752863608426e-05,0, 0.15789473684210525, 0.05263157894736842, 0.05263157894736842, 0.10526315789473684, 0.631578947368421,no
29,21818,10,441,210,112,8361,4757,1.7576203489594282,0.002291685764048034,0.00041250343752864606,0.0,0.6160714285714286, 0.10714285714285714, 0, 0.13392857142857142, 0, 0.14285714285714285,no
9,15583,4,12,53,6,142,4504,0.03152753108348135,0.002117692357055766,0.0013476224090354875,0.0,0.5, 0.3333333333333333, 0, 0, 0, 0.16666666666666666,no
31,18945,2,246,157,33,393,4966,0.07913813934756343,0.0022169437846397467,0.0007389812615465822,5.278437582475587e-05,0.45454545454545453, 0.12121212121212122, 0.030303030303030304, 0, 0.030303030303030304, 0.36363636363636365,no
13,14651,5,452,199,86,94,3771,0.024927075046406788,0.001774622892635315,0.0006142925397583783,0.00020476417991945942,0.4883720930232558, 0, 0, 0.26744186046511625, 0, 0.2441860465116279,no
4,15902,2,2,4,17,11,1159,0.009490940465918895,0.0016978996352660042,0.0023896365237077097,0.0,0.8235294117647058, 0.058823529411764705, 0.11764705882352941, 0, 0, 0,no
38,18893,6,730,646,125,1738,4991,0.34822680825485874,0.003175779389191764,0.0005822262213518234,0.0,0.312, 0.032, 0, 0.048, 0, 0.608,no
11,17062,15,14,45,8,40,1422,0.02812939521800281,0.002051342163872934,0.0004102684327745868,0.0,0.5, 0, 0, 0.25, 0, 0.25,no
11,14704,14,375,191,19,938,5438,0.1724898859874954,0.0024483133841131663,0.00013601741022850925,0.0,0.5789473684210527, 0.21052631578947367, 0.05263157894736842, 0.05263157894736842, 0, 0.10526315789473684,no
11,15654,6,7,62,28,225,4637,0.04852275177916757,0.0023636131340232527,0.0007665772326561902,0.0,0.2857142857142857, 0, 0.03571428571428571, 0.5357142857142857, 0, 0.14285714285714285,no
4,20188,2,60,102,5,126,3844,0.032778355879292405,0.002674856350307113,0.0006934812760055479,0.0,0.2, 0.2, 0, 0, 0, 0.6,no
