pageid,net_percentage,org_percentage,avg_revs_per_day,num_links_in,num_controversial_words,gov_percentage,num_negative_words,num_images,com_percentage,article_age_in_days,num_revisions,edu_percentage,num_links_out,other_percentage,num_categories,num_positive_words,num_words,num_references,class
1845, 0.009900990099009901, 0.3108910891089109,1.3039919826290296,1448,1, 0.3306930693069307,141,33,0.18613861386138614,5987,7807, 0.047524752475247525,649, 0.11485148514851486,29,202,94828,505,yes
28025201, 0, 1,0.004322766570605188,75,0, 0,0,2,0,2776,12, 0,87, 0,5,0,86,1,no
26358313, 0.047619047619047616, 0.09523809523809523,0.02815934065934066,2,0, 0,0,2,0.7142857142857143,2912,82, 0.09523809523809523,48, 0.047619047619047616,11,6,4152,21,no
4950, 0, 0.1875,0.30273669896311406,92,0, 0,35,2,0.7708333333333334,5883,1781, 0.020833333333333332,100, 0.020833333333333332,11,91,25453,48,yes
2162, 0.031446540880503145, 0.11949685534591195,0.5844481605351171,3743,0, 0.025157232704402517,35,25,0.49056603773584906,5980,3495, 0.012578616352201259,594, 0.32075471698113206,42,56,38390,159,yes
1742315, 0.0029585798816568047, 0.3994082840236686,0.5896397356640375,370,1, 0.40532544378698226,96,11,0.1242603550295858,4691,2766, 0.011834319526627219,361, 0.05621301775147929,8,112,55440,338,yes
14139371, 0.09090909090909091, 0.45454545454545453,0.009323388385721897,6,0, 0.09090909090909091,2,1,0,3754,35, 0,27, 0.36363636363636365,8,18,5219,11,no
2197028, 0, 0.05405405405405406,0.1411202778983934,234,1, 0,10,11,0.8918918918918919,4606,650, 0,303, 0.05405405405405406,13,16,13362,37,no
1130664, 0, 0.125,0.07315062847723058,31,0, 0,3,4,0.4375,4853,355, 0,28, 0.4375,18,3,2469,16,yes
5503831, 0, 1,0.01639344262295082,20,0, 0,0,0,0,4270,70, 0,24, 0,2,1,6013,2,no
36999367, 0, 0.25,0.002017145738779627,229,0, 0,0,4,0,1983,4, 0,241, 0.75,6,0,225,4,no
46962784, 0, 0.2222222222222222,0.03469387755102041,252,0, 0.3333333333333333,0,14,0.3333333333333333,980,34, 0,291, 0.1111111111111111,8,4,2339,9,no
39508918, 0, 0.3333333333333333,0.01100811123986095,10,0, 0.08333333333333333,0,4,0.08333333333333333,1726,19, 0.08333333333333333,26, 0.4166666666666667,19,3,2229,12,no
1902, 0.018867924528301886, 0.10062893081761007,0.47440386860096717,331,0, 0.15723270440251572,29,32,0.5849056603773585,5997,2845, 0.03773584905660377,392, 0.10062893081761007,24,45,31460,159,yes
420883, 0, 0.8181818181818182,0.30288927671126625,1714,0, 0,9,18,0.09090909090909091,5157,1562, 0.09090909090909091,445, 0,10,34,12390,11,yes
31249351, 0, 0.3333333333333333,0.002772277227722772,1,0, 0,1,4,0,2525,7, 0,19, 0.6666666666666666,6,12,3226,3,no
198081, 0, 0.2033898305084746,0.5678899082568807,96,0, 0.05084745762711865,7,5,0.4915254237288136,5450,3095, 0.06779661016949153,139, 0.1864406779661017,33,19,10812,59,yes
17416221, 0.004149377593360996, 0.2821576763485477,1.7495405179615706,71487,6, 0.04979253112033195,30,96,0.23651452282157676,5985,10471, 0.03319502074688797,1419, 0.3941908713692946,53,134,69186,241,yes
33178, 0, 0.3488372093023256,0.6408230452674897,1757,0, 0.046511627906976744,15,9,0.46511627906976744,6075,3893, 0.06976744186046512,517, 0.06976744186046512,18,24,16356,43,yes
414192, 0, 0.4246575342465753,0.45760743321718933,859,6, 0.3789954337899543,161,22,0.136986301369863,5166,2364, 0,664, 0.0593607305936073,12,164,91170,219,yes
36922, 0.01948051948051948, 0.23376623376623376,1.3868918241096806,3630,0, 0.006493506493506494,49,49,0.37012987012987014,5981,8295, 0.2662337662337662,955, 0.1038961038961039,37,174,59232,154,yes
33556964, 0, 1,0.005642361111111111,3,0, 0,0,1,0,2304,13, 0,4, 0,9,0,90,2,no
321263, 0.0072992700729927005, 0.39416058394160586,0.13941120607787275,284,7, 0.48175182481751827,38,4,0.06569343065693431,5265,734, 0.014598540145985401,358, 0.0364963503649635,11,59,38801,137,yes
31232003, 0, 0,0.01741884402216944,5,0, 0,7,0,1,2526,44, 0,305, 0,3,16,3464,2,no
13376088, 0, 0.75,0.004998684556695606,38,0, 0,0,4,0,3801,19, 0,74, 0.25,6,0,167,4,no
125320, 0.017045454545454544, 0.2840909090909091,0.9755226013936037,560,4, 0.14772727272727273,44,32,0.4602272727272727,5597,5460, 0.0625,1189, 0.028409090909090908,21,269,116674,176,yes
33962973, 0, 0,0.003089143865842895,6,0, 0,0,4,0,2266,7, 0,15, 1,5,1,125,2,no
5874167, 0, 0,0.015794436586515793,15,0, 0,1,3,0.5,4242,67, 0,17, 0.5,5,2,2650,2,no
161570, 0.010101010101010102, 0.10101010101010101,1.1809145129224652,282,0, 0.04040404040404041,26,13,0.6363636363636364,5533,6534, 0.010101010101010102,179, 0.20202020202020202,39,60,30981,99,yes
20764470, 0, 0.16666666666666666,0.029279952195996415,90,0, 0,4,2,0.3333333333333333,3347,98, 0,17, 0.5,15,10,3610,6,yes
1067062, 0, 0.02631578947368421,0.45157981124333196,158,0, 0,24,11,0.8552631578947368,4874,2201, 0.06578947368421052,236, 0.05263157894736842,26,25,18660,76,yes
1305554, 0.031007751937984496, 0.5232558139534884,0.43008739076154806,59,2, 0.27906976744186046,51,9,0.09689922480620156,4806,2067, 0.050387596899224806,242, 0.01937984496124031,27,113,50262,258,yes
19917519, 0, 0.6666666666666666,0.0029385836027034967,27,0, 0,0,3,0,3403,10, 0,38, 0.3333333333333333,5,0,328,3,no
303522, 0.027777777777777776, 0.1388888888888889,0.27253827253827256,294,1, 0.16666666666666666,21,0,0.5,5291,1442, 0.05555555555555555,181, 0.1111111111111111,12,35,13806,36,yes
2060627, 0, 0,0.024200518582541054,103,0, 0,0,0,0.4444444444444444,4628,112, 0,140, 0.5555555555555556,19,2,1827,9,no
1957802, 0.2857142857142857, 0.14285714285714285,0.023455993113836886,7,0, 0,1,8,0.2857142857142857,4647,109, 0,30, 0.2857142857142857,12,2,2522,7,no
1555010, 0, 0.15873015873015872,0.18728885135135134,186,0, 0,42,8,0.09523809523809523,4736,887, 0.031746031746031744,409, 0.7142857142857143,9,109,57520,63,yes
4091662, 0.031007751937984496, 0.31007751937984496,0.9321221800758634,134,0, 0.007751937984496124,33,5,0.3953488372093023,5009,4669, 0.17054263565891473,231, 0.08527131782945736,34,46,37019,129,yes
40112, 0, 0.13496932515337423,1.2672487587741825,1676,1, 0.006134969325153374,38,24,0.50920245398773,5841,7402, 0.0736196319018405,578, 0.27607361963190186,60,137,60562,163,yes
18040894, 0, 0,0.005950694247662227,4,0, 0,0,1,0.5,3529,21, 0,4, 0.5,10,0,336,2,no
4848272, 0, 0.07723577235772358,4.804773918105957,8587,26, 0.013550135501355014,62,108,0.8550135501355014,5153,24759, 0.009485094850948509,2230, 0.044715447154471545,75,164,88390,738,yes
19756527, 0, 0.030303030303030304,0.026884862653419054,8,0, 0,3,1,0.21212121212121213,3422,92, 0,54, 0.7575757575757576,11,8,4025,33,no
146978, 0, 0.20634920634920634,0.40276282741298886,388,0, 0.015873015873015872,33,15,0.746031746031746,5574,2245, 0.015873015873015872,338, 0.015873015873015872,17,46,34346,63,yes
2049190, 0.2857142857142857, 0,0.02181425485961123,18,0, 0,0,5,0.42857142857142855,4630,101, 0,51, 0.2857142857142857,7,6,4340,7,no
945404, 0.03278688524590164, 0.04918032786885246,0.2551850345668971,226,0, 0.01639344262295082,14,7,0.19672131147540983,4918,1255, 0,159, 0.7049180327868853,23,56,16412,61,yes
175811, 0, 0.3761467889908257,0.6919439898163302,256,0, 0,40,12,0.27522935779816515,5499,3805, 0.06422018348623854,666, 0.28440366972477066,19,211,70701,109,yes
35537544, 0, 0.14285714285714285,0.007508212106992022,31,0, 0,2,4,0.8571428571428571,2131,16, 0,136, 0,5,7,3449,7,no
28291766, 0.005128205128205128, 0.1282051282051282,0.8683327742368333,1849,12, 0.05641025641025641,83,11,0.7076923076923077,5962,5177, 0.07692307692307693,484, 0.02564102564102564,43,114,52479,195,yes
34628447, 0, 0.2222222222222222,0.026781661370857923,170,0, 0,1,4,0,2203,59, 0,192, 0.7777777777777778,12,0,977,9,no
103123, 0, 0.3103448275862069,0.596325365679629,27,2, 0.017241379310344827,5,6,0.5,5606,3343, 0.034482758620689655,87, 0.13793103448275862,8,29,11080,58,yes
550948, 0, 0.28,0.17096710655899153,60,0, 0.28,2,2,0.24,5077,868, 0,83, 0.2,6,6,4762,25,yes
2944, 0, 0.125,1.0352184219437859,1104,2, 0.005681818181818182,39,35,0.5454545454545454,5906,6114, 0.011363636363636364,494, 0.3125,62,104,50223,176,yes
2387806, 0.0035087719298245615, 0.10526315789473684,2.7140227576974567,1647,1, 0.010526315789473684,51,28,0.6701754385964912,5976,16219, 0,522, 0.21052631578947367,30,196,68640,285,yes
53906087, 0, 1,0.01694915254237288,1,0, 0,0,2,0,295,5, 0,13, 0,6,0,194,1,no
2632114, 0.0106951871657754, 0.13368983957219252,2.019137703475583,3387,1, 0.0213903743315508,68,46,0.6577540106951871,4546,9179, 0.08021390374331551,731, 0.0962566844919786,33,269,89052,187,yes
7954867, 0, 0.06845238095238096,1.4915721231766612,28012,0, 0.008928571428571428,26,97,0.2619047619047619,6170,9203, 0.005952380952380952,1077, 0.6547619047619048,29,181,82109,336,yes
31845535, 0, 0.5,0.012992285830288266,6,0, 0,1,3,0.5,2463,32, 0,11, 0,7,0,411,2,no
147575, 0, 0.1,2.8341708542713566,33824,9, 0.01904761904761905,34,71,0.2714285714285714,5572,15792, 0.009523809523809525,1245, 0.6,35,180,85826,210,yes
2731583, 0, 0.38202247191011235,4.334456045806669,9348,2, 0.0449438202247191,61,61,0.23595505617977527,5938,25738, 0.06741573033707865,1449, 0.2696629213483146,100,165,79514,89,yes
47957127, 0, 0,0.05733944954128441,2,0, 0,0,1,0.46153846153846156,872,50, 0,9, 0.5384615384615384,5,6,3934,13,no
4898152, 0, 0,0.028968713789107765,23,0, 0,0,3,1,4315,125, 0,10, 0,6,1,917,2,no
2504380, 0, 0.14285714285714285,0.01643655489809336,9,0, 0,0,3,0.42857142857142855,4563,75, 0,27, 0.42857142857142855,7,6,2075,7,no
10396793, 0, 0.6545454545454545,2.842539575614685,5314,1, 0.03636363636363636,83,53,0.15454545454545454,5938,16879, 0.05454545454545454,1782, 0.1,30,106,78530,110,yes
7169644, 0, 0,0.0038452295121365054,1,0, 0,0,4,1,4161,16, 0,6, 0,8,4,416,1,no
36217459, 0, 0,0.001452081316553727,1,0, 1,0,0,0,2066,3, 0,15, 0,5,0,130,1,no
848303, 0, 0,0.16256555062525213,537,0, 0,3,45,0.3333333333333333,4958,806, 0,418, 0.6666666666666666,12,17,2224,3,no
42379585, 0, 0,0.016231474947071278,9,0, 0,0,1,0,1417,23, 0,11, 1,16,0,421,2,no
41353912, 0.012578616352201259, 0.006289308176100629,2.559266535690897,330,0, 0,25,13,0.6540880503144654,1527,3908, 0.0031446540880503146,442, 0.3238993710691824,49,112,42496,318,yes
206365, 0, 0.4666666666666667,0.3239247311827957,974,0, 0.13333333333333333,44,12,0.2,5952,1928, 0.1111111111111111,187, 0.08888888888888889,24,50,22392,45,yes
44977371, 0.25, 0.25,0.011443661971830986,27,0, 0,0,1,0,1136,13, 0,55, 0.5,7,0,399,4,no
11366634, 0.006802721088435374, 0,0.512108080550599,135,0, 0,48,2,0.2857142857142857,3923,2009, 0,244, 0.7074829931972789,32,60,30458,147,yes
42601178, 0, 0,0.005747126436781609,125,0, 0,0,6,1,1392,8, 0,87, 0,9,0,368,3,no
50028709, 0, 0.2857142857142857,0.02335766423357664,2,0, 0,0,0,0.14285714285714285,685,16, 0.42857142857142855,14, 0.14285714285714285,9,1,1460,7,no
11157754, 0, 0,0.02032520325203252,14,0, 0,2,0,1,3936,80, 0,35, 0,5,3,901,1,no
32719690, 0, 0,0.012179756404871903,161,0, 0,0,2,0.75,2381,29, 0.25,173, 0,6,3,386,4,no
2307316, 0, 0.5454545454545454,0.6306384833297014,221,1, 0,6,4,0.2727272727272727,4589,2894, 0,528, 0.18181818181818182,8,31,13827,11,yes
23387033, 0, 0.5,0.0031655587211142765,6,0, 0,0,4,0,3159,10, 0,11, 0.5,5,0,229,2,no
54823674, 0, 0,0.036458333333333336,9,0, 0,0,4,0,192,7, 0,31, 1,19,0,586,1,no
40934822, 0, 0,0.0031847133757961785,2,0, 0,0,2,1,1570,5, 0,15, 0,5,1,115,1,no
48370461, 0.06222222222222222, 0.13333333333333333,0.6267676767676768,3239,1, 0.022222222222222223,22,8,0.5866666666666667,5940,3723, 0.013333333333333334,450, 0.18222222222222223,26,86,48305,225,yes
10978340, 0, 0,0.01013684744044602,1,0, 0,0,4,0.3333333333333333,3946,40, 0,13, 0.6666666666666666,12,4,3961,3,no
1181646, 0.005988023952095809, 0.33532934131736525,0.7906592271130399,208,1, 0.17365269461077845,51,15,0.38922155688622756,4839,3826, 0.05389221556886228,1072, 0.041916167664670656,33,97,54152,167,yes
31460, 0.011764705882352941, 0.052941176470588235,1.3016655336505778,1973,0, 0.023529411764705882,10,22,0.711764705882353,5884,7659, 0.0058823529411764705,606, 0.19411764705882353,45,52,27308,170,yes
41760029, 0.029411764705882353, 0,0.30722484807562456,79,0, 0,2,4,0.7941176470588235,1481,455, 0,158, 0.17647058823529413,13,14,5000,34,no
50482, 0.04, 0.18,0.8644390581717452,1928,1, 0.26,21,28,0.16,5776,4993, 0.06,546, 0.3,15,56,27617,50,yes
638076, 0, 0.6666666666666666,0.011916583912611719,86,0, 0,0,6,0,5035,60, 0,75, 0.3333333333333333,4,1,753,3,no
23592, 0, 0.5,0.36687177781473473,623,0, 0.1891891891891892,33,6,0.22972972972972974,6013,2206, 0,232, 0.08108108108108109,19,30,21385,74,yes
45018871, 0, 0,0.00265017667844523,1,0, 0,0,0,0,1132,3, 0,11, 1,5,1,133,1,no
1112855, 0, 0.125,0.5566989092405845,348,2, 0,18,6,0.875,4859,2705, 0,326, 0,24,71,18503,16,yes
24783102, 0, 0,0.027960526315789474,145,0, 0,0,22,0.3333333333333333,3040,85, 0,124, 0.6666666666666666,7,0,886,3,no
7755689, 0, 0.6666666666666666,0.006547041707080504,49,0, 0,0,3,0.3333333333333333,4124,27, 0,58, 0,9,1,260,3,no
656307, 0, 0.010638297872340425,1.2584560286510147,132,2, 0,14,5,0.9893617021276596,5026,6325, 0,274, 0,12,106,23589,188,yes
7518210, 0.5, 0.5,0.035032616574051705,18,0, 0,0,0,0,4139,145, 0,37, 0,2,0,1046,2,yes
25, 0.040453074433656956, 0.3964401294498382,1.650482151920149,2141,0, 0.4255663430420712,76,17,0.06472491909385113,5911,9756, 0.05016181229773463,682, 0.022653721682847898,25,124,53396,618,yes
983366, 0, 0.09090909090909091,0.07585644371941272,48,0, 0,0,2,0.6363636363636364,4904,372, 0.18181818181818182,118, 0.09090909090909091,7,5,5246,11,yes
33557205, 0, 1,0.004774305555555556,5,0, 0,0,1,0,2304,11, 0,4, 0,9,0,77,2,no
1744094, 0, 0.5,0.007674269878490727,79,0, 0,1,3,0.5,4691,36, 0,92, 0,8,6,2218,2,no
160811, 0.00510204081632653, 0.07142857142857142,0.9998193315266486,618,0, 0.01020408163265306,21,42,0.28061224489795916,5535,5534, 0,604, 0.6326530612244898,59,70,39612,196,yes
160760, 0.03389830508474576, 0.0847457627118644,0.8525745257452575,1464,0, 0.00847457627118644,45,21,0.7669491525423728,5535,4719, 0.038135593220338986,600, 0.06779661016949153,110,160,76329,236,yes
31516, 0.06382978723404255, 0.22340425531914893,1.3408742983500594,6191,0, 0.06382978723404255,12,43,0.3404255319148936,5879,7883, 0.06382978723404255,571, 0.24468085106382978,37,96,43556,94,yes
