pageid,org_percentage,gov_percentage,com_percentage,edu_percentage,other_percentage,net_percentage
67918, 0.4528301886792453, 0.1320754716981132,0.2830188679245283, 0.018867924528301886, 0.11320754716981132, 0
12441, 0.3384615384615385, 0,0.24615384615384617, 0.07692307692307693, 0.33076923076923076, 0.007692307692307693
106402, 0.1951219512195122, 0.024390243902439025,0.34146341463414637, 0.04878048780487805, 0.2682926829268293, 0.12195121951219512
41940, 0.24, 0.04,0.52, 0.04, 0.144, 0.016
158879, 0.10273972602739725, 0.0136986301369863,0.773972602739726, 0.00684931506849315, 0.06164383561643835, 0.0410958904109589
11955, 0.16, 0.04285714285714286,0.6171428571428571, 0.10857142857142857, 0.07142857142857142, 0
331028, 0.10714285714285714, 0.07142857142857142,0.5714285714285714, 0.07142857142857142, 0.17857142857142858, 0
3414021, 0.11406844106463879, 0.12547528517110265,0.6362484157160964, 0.029150823827629912, 0.09252217997465145, 0.0025348542458808617
35075784, 0.05309734513274336, 0.008849557522123894,0.9292035398230089, 0, 0.008849557522123894, 0
5030380, 0.2599118942731278, 0.09251101321585903,0.4669603524229075, 0.09251101321585903, 0.0881057268722467, 0
156507, 0.11940298507462686, 0.014925373134328358,0.835820895522388, 0.014925373134328358, 0.014925373134328358, 0
23306893, 0.07692307692307693, 0.008547008547008548,0.39316239316239315, 0, 0.48717948717948717, 0.03418803418803419
13058, 0.17037037037037037, 0.014814814814814815,0.3851851851851852, 0.037037037037037035, 0.37777777777777777, 0.014814814814814815
718108, 0.6666666666666666, 0.2222222222222222,0, 0.1111111111111111, 0, 0
2008784, 0.1375, 0.00625,0.35625, 0, 0.45625, 0.04375
594388, 0, 0,0.40540540540540543, 0, 0.5945945945945946, 0
15131007, 0, 0.13333333333333333,0.8666666666666667, 0, 0, 0
418944, 0.08552631578947369, 0.013157894736842105,0.8453947368421053, 0.006578947368421052, 0.049342105263157895, 0
295445, 0.3978494623655914, 0.06451612903225806,0.20430107526881722, 0.16129032258064516, 0.16129032258064516, 0.010752688172043012
5042951, 0.31534569983136596, 0.178752107925801,0.10792580101180438, 0.163575042158516, 0.22934232715008432, 0.00505902192242833
299078, 0.23220973782771537, 0.011235955056179775,0.6441947565543071, 0.0599250936329588, 0.03745318352059925, 0.0149812734082397
294295, 0.30716723549488056, 0.2150170648464164,0.24232081911262798, 0.07167235494880546, 0.16040955631399317, 0.0034129692832764505
12471, 0.3793103448275862, 0,0.43103448275862066, 0.13793103448275862, 0.034482758620689655, 0.017241379310344827
5042765, 0.25806451612903225, 0.04838709677419355,0.41935483870967744, 0.12903225806451613, 0.11290322580645161, 0.03225806451612903
66578, 0.3670886075949367, 0.02531645569620253,0.3037974683544304, 0.05063291139240506, 0.25316455696202533, 0
19568112, 0.2073170731707317, 0.024390243902439025,0.5975609756097561, 0, 0.17073170731707318, 0
1092923, 0.03357314148681055, 0.009592326139088728,0.8009592326139089, 0.03357314148681055, 0.11510791366906475, 0.007194244604316547
2282040, 0.16666666666666666, 0,0.7333333333333333, 0.016666666666666666, 0.06666666666666667, 0.016666666666666666
12905, 0.21739130434782608, 0.10144927536231885,0.4492753623188406, 0, 0.21739130434782608, 0.014492753623188406
4321115, 0.25, 0.08333333333333333,0.5833333333333334, 0.08333333333333333, 0, 0
19283335, 0.2898550724637681, 0.07971014492753623,0.3333333333333333, 0.10869565217391304, 0.13768115942028986, 0.050724637681159424
72727, 0.46846846846846846, 0.11711711711711711,0.21621621621621623, 0.018018018018018018, 0.12612612612612611, 0.05405405405405406
21350772, 0.3093220338983051, 0.2457627118644068,0.07627118644067797, 0.11864406779661017, 0.2457627118644068, 0.00423728813559322
4851478, 0, 0.02564102564102564,0.9230769230769231, 0, 0.05128205128205128, 0
44276, 0.5663265306122449, 0.2857142857142857,0.09183673469387756, 0.02040816326530612, 0.03571428571428571, 0
12686, 0.24271844660194175, 0.0970873786407767,0.17475728155339806, 0, 0.470873786407767, 0.014563106796116505
2773076, 0.02640845070422535, 0.0017605633802816902,0.8309859154929577, 0, 0.058098591549295774, 0.08274647887323944
167936, 0.4864864864864865, 0,0.40540540540540543, 0, 0.10810810810810811, 0
26152, 0.18729096989966554, 0.06688963210702341,0.27424749163879597, 0.04013377926421405, 0.3745819397993311, 0.056856187290969896
11065091, 0.030927835051546393, 0,0.845360824742268, 0, 0.10309278350515463, 0.020618556701030927
14170, 0.3643835616438356, 0.5068493150684932,0.038356164383561646, 0.07123287671232877, 0.019178082191780823, 0
59097, 0.4166666666666667, 0,0.3333333333333333, 0, 0.25, 0
14091, 0.24489795918367346, 0.061224489795918366,0.24489795918367346, 0.22448979591836735, 0.20408163265306123, 0.02040816326530612
203237, 0.13761467889908258, 0.05504587155963303,0.7155963302752294, 0.01834862385321101, 0.06422018348623854, 0.009174311926605505
13913, 0.1743119266055046, 0.007339449541284404,0.6311926605504588, 0.01651376146788991, 0.13761467889908258, 0.03302752293577982
187273, 0.5454545454545454, 0,0.18181818181818182, 0, 0.18181818181818182, 0.09090909090909091
19389318, 0.37254901960784315, 0.17647058823529413,0.27450980392156865, 0, 0.17647058823529413, 0
155160, 0.2619047619047619, 0.047619047619047616,0.3333333333333333, 0.07142857142857142, 0.2857142857142857, 0
124802, 0.021505376344086023, 0,0.946236559139785, 0, 0.03225806451612903, 0
4748957, 0.3333333333333333, 0,0.25, 0, 0.3333333333333333, 0.08333333333333333
2387806, 0.10526315789473684, 0.010526315789473684,0.6701754385964912, 0, 0.21052631578947367, 0.0035087719298245615
3418303, 0.373134328358209, 0.13432835820895522,0.35323383084577115, 0.04975124378109453, 0.08955223880597014, 0
195306, 0.3698630136986301, 0.0410958904109589,0.4246575342465753, 0.0273972602739726, 0.1232876712328767, 0.0136986301369863
20200414, 0.06666666666666667, 0,0.6888888888888889, 0.022222222222222223, 0.2222222222222222, 0
13547, 0.21052631578947367, 0.18045112781954886,0.23308270676691728, 0.022556390977443608, 0.3533834586466165, 0
437067, 0.5535714285714286, 0.17857142857142858,0.14285714285714285, 0, 0.08928571428571429, 0.03571428571428571
14233, 0.15789473684210525, 0,0.21929824561403508, 0.02631578947368421, 0.5877192982456141, 0.008771929824561403
35751103, 0.01282051282051282, 0,0.02564102564102564, 0, 0.9487179487179487, 0.01282051282051282
261925, 0.34782608695652173, 0.17391304347826086,0.08695652173913043, 0.043478260869565216, 0.34782608695652173, 0
16463132, 0.368, 0.144,0.416, 0.04, 0.024, 0.008
17173785, 0.04090909090909091, 0.004545454545454545,0.6, 0, 0.35454545454545455, 0
13869, 0.04046242774566474, 0.005780346820809248,0.8323699421965318, 0.005780346820809248, 0.08670520231213873, 0.028901734104046242
336056, 0.4489795918367347, 0.3469387755102041,0.16326530612244897, 0, 0.04081632653061224, 0
402030, 0, 0,0, 0, 1, 0
13436, 0.5348837209302325, 0.023255813953488372,0.16279069767441862, 0.023255813953488372, 0.2558139534883721, 0
13371, 0.3978494623655914, 0.043010752688172046,0.3655913978494624, 0.03225806451612903, 0.12903225806451613, 0.03225806451612903
1438445, 0.35294117647058826, 0.029411764705882353,0.38235294117647056, 0.11764705882352941, 0.11764705882352941, 0
14183, 0.125, 0,0.48214285714285715, 0.03571428571428571, 0.17857142857142858, 0.17857142857142858
13457, 0.4084507042253521, 0.2535211267605634,0.04225352112676056, 0.15492957746478872, 0.1267605633802817, 0.014084507042253521
4868935, 0.44360902255639095, 0.39849624060150374,0.09774436090225563, 0.045112781954887216, 0.015037593984962405, 0
13919, 0.21957040572792363, 0.0405727923627685,0.5083532219570406, 0.014319809069212411, 0.20286396181384247, 0.014319809069212411
38873148, 0.08108108108108109, 0.08108108108108109,0.43243243243243246, 0.16216216216216217, 0.24324324324324326, 0
2366752, 0.336283185840708, 0.35398230088495575,0.24778761061946902, 0.04424778761061947, 0.017699115044247787, 0
5043192, 0.129979035639413, 0.04612159329140461,0.7442348008385744, 0.033542976939203356, 0.041928721174004195, 0.0041928721174004195
18945847, 0.12690355329949238, 0,0.751269035532995, 0.025380710659898477, 0.07106598984771574, 0.025380710659898477
2632114, 0.13368983957219252, 0.0213903743315508,0.6577540106951871, 0.08021390374331551, 0.0962566844919786, 0.0106951871657754
18945847, 0.12690355329949238, 0,0.751269035532995, 0.025380710659898477, 0.07106598984771574, 0.025380710659898477
47646, 0.23529411764705882, 0.006535947712418301,0.5751633986928104, 0.0392156862745098, 0.1111111111111111, 0.032679738562091505
56120, 0.15833333333333333, 0.35833333333333334,0.30833333333333335, 0.041666666666666664, 0.13333333333333333, 0
56120, 0.15833333333333333, 0.35833333333333334,0.30833333333333335, 0.041666666666666664, 0.13333333333333333, 0
364326, 0.04878048780487805, 0,0.8292682926829268, 0, 0.0975609756097561, 0.024390243902439025
13808, 0.30526315789473685, 0.015789473684210527,0.3631578947368421, 0.042105263157894736, 0.2631578947368421, 0.010526315789473684
1560218, 0.38235294117647056, 0.029411764705882353,0.35294117647058826, 0.17647058823529413, 0, 0.058823529411764705
210728, 0.28888888888888886, 0.007407407407407408,0.5555555555555556, 0.1037037037037037, 0.044444444444444446, 0
23713759, 0.2789115646258503, 0.272108843537415,0.3197278911564626, 0, 0.09523809523809523, 0.034013605442176874
10396793, 0.6545454545454545, 0.03636363636363636,0.15454545454545454, 0.05454545454545454, 0.1, 0
1007688, 0.14225941422594143, 0.029288702928870293,0.3598326359832636, 0.02092050209205021, 0.4309623430962343, 0.016736401673640166
14229, 0.325, 0.3,0.17708333333333334, 0.03333333333333333, 0.15416666666666667, 0.010416666666666666
5097395, 0.41714285714285715, 0.03428571428571429,0.42857142857142855, 0.06285714285714286, 0.05142857142857143, 0.005714285714285714
5488304, 0.3520710059171598, 0.11538461538461539,0.34615384615384615, 0.05621301775147929, 0.11834319526627218, 0.011834319526627219
8322947, 0.03333333333333333, 0.008333333333333333,0.9125, 0, 0.041666666666666664, 0.004166666666666667
113348, 0.0736196319018405, 0.012269938650306749,0.8588957055214724, 0.012269938650306749, 0.04294478527607362, 0
48874, 0.23429951690821257, 0.004830917874396135,0.5458937198067633, 0.007246376811594203, 0.17149758454106281, 0.036231884057971016
14094, 0.3018867924528302, 0.27358490566037735,0.2169811320754717, 0.03773584905660377, 0.16981132075471697, 0
10326, 0.48314606741573035, 0.31647940074906367,0.10674157303370786, 0.06367041198501873, 0.0299625468164794, 0
47878, 0.3836065573770492, 0.4163934426229508,0.12459016393442623, 0.01639344262295082, 0.04590163934426229, 0.013114754098360656
2569378, 0.210727969348659, 0.21839080459770116,0.4061302681992337, 0.05747126436781609, 0.09961685823754789, 0.007662835249042145
254637, 0.14285714285714285, 0,0.5714285714285714, 0.23809523809523808, 0.047619047619047616, 0
32544339, 0.32793522267206476, 0.15789473684210525,0.29959514170040485, 0.07692307692307693, 0.11336032388663968, 0.024291497975708502
35039706, 0.125, 0.03571428571428571,0.39285714285714285, 0.008928571428571428, 0.4375, 0
8798949, 0.20701754385964913, 0.1824561403508772,0.49122807017543857, 0.06666666666666667, 0.0456140350877193, 0.007017543859649123
381399, 0.28735632183908044, 0.05747126436781609,0.28735632183908044, 0, 0.2988505747126437, 0.06896551724137931
2269463, 0.5194805194805194, 0.06493506493506493,0.2857142857142857, 0.07792207792207792, 0.05194805194805195, 0
6502961, 0.2777777777777778, 0.013888888888888888,0.4583333333333333, 0.1527777777777778, 0.08333333333333333, 0.013888888888888888
638066, 0.35714285714285715, 0.14285714285714285,0.2857142857142857, 0.07142857142857142, 0.14285714285714285, 0
70842, 0.11926605504587157, 0.027522935779816515,0.41284403669724773, 0.009174311926605505, 0.43119266055045874, 0
288343, 0.28865979381443296, 0.030927835051546393,0.26804123711340205, 0, 0.30927835051546393, 0.10309278350515463
13545731, 0, 0.9473684210526315,0, 0.05263157894736842, 0, 0
294934, 0.05303030303030303, 0.015151515151515152,0.6363636363636364, 0.015151515151515152, 0.1893939393939394, 0.09090909090909091
319302, 0.16666666666666666, 0,0.8333333333333334, 0, 0, 0
14912, 0.2907801418439716, 0.0851063829787234,0.41134751773049644, 0.03546099290780142, 0.16312056737588654, 0.014184397163120567
294545, 0.4482758620689655, 0,0.4482758620689655, 0.06896551724137931, 0, 0.034482758620689655
18935277, 0.25, 0,0.3333333333333333, 0.08333333333333333, 0.3333333333333333, 0
19572217, 0.3627287853577371, 0.46422628951747086,0.07321131447587355, 0.04326123128119801, 0.05490848585690516, 0.0016638935108153079
1166630, 0.4406779661016949, 0.01694915254237288,0.4745762711864407, 0, 0.05084745762711865, 0.01694915254237288
15295, 0.46386946386946387, 0.12354312354312354,0.22843822843822845, 0.07692307692307693, 0.08857808857808858, 0.018648018648018648
152772, 0.3283582089552239, 0.05970149253731343,0.22388059701492538, 0.16417910447761194, 0.16417910447761194, 0.05970149253731343
23430752, 0.13414634146341464, 0.43902439024390244,0.25609756097560976, 0.024390243902439025, 0.08536585365853659, 0.06097560975609756
14539, 0.20481927710843373, 0.020080321285140562,0.46586345381526106, 0.09236947791164658, 0.1646586345381526, 0.05220883534136546
294813, 0.1590909090909091, 0,0.7272727272727273, 0, 0.045454545454545456, 0.06818181818181818
243433, 0.1188118811881188, 0.039603960396039604,0.5841584158415841, 0.039603960396039604, 0.21782178217821782, 0
147575, 0.1, 0.01904761904761905,0.2714285714285714, 0.009523809523809525, 0.6, 0
14726, 0.22807017543859648, 0.07017543859649122,0.42105263157894735, 0.10526315789473684, 0.15789473684210525, 0.017543859649122806
775859, 0.20833333333333334, 0.08333333333333333,0.3645833333333333, 0.03125, 0.2708333333333333, 0.041666666666666664
15226, 0.19736842105263158, 0,0.35526315789473684, 0.039473684210526314, 0.39473684210526316, 0.013157894736842105
6037917, 0.19771863117870722, 0.026615969581749048,0.49809885931558934, 0.12927756653992395, 0.13307984790874525, 0.015209125475285171
162173, 0.21465968586387435, 0.09947643979057591,0.36649214659685864, 0.04712041884816754, 0.24607329842931938, 0.02617801047120419
9282173, 0.27099841521394613, 0.030110935023771792,0.41362916006339145, 0.030110935023771792, 0.24564183835182252, 0.009508716323296355
46216, 0.2981366459627329, 0.021739130434782608,0.37267080745341613, 0.052795031055900624, 0.2329192546583851, 0.021739130434782608
125320, 0.2840909090909091, 0.14772727272727273,0.4602272727272727, 0.0625, 0.028409090909090908, 0.017045454545454544
14532, 0.1968503937007874, 0.01968503937007874,0.3346456692913386, 0.03543307086614173, 0.39173228346456695, 0.021653543307086614
16044, 0.1391304347826087, 0.09565217391304348,0.5652173913043478, 0.11304347826086956, 0.08695652173913043, 0
308131, 0.01282051282051282, 0,0.9230769230769231, 0, 0.038461538461538464, 0.02564102564102564
1103138, 0.04285714285714286, 0.0035714285714285713,0.29642857142857143, 0, 0.6571428571428571, 0
64372, 0.17209302325581396, 0.013953488372093023,0.7209302325581395, 0.023255813953488372, 0.06511627906976744, 0.004651162790697674
39764, 0.07, 0.02,0.32, 0.03, 0.52, 0.04
16016, 0.1650943396226415, 0,0.7641509433962265, 0.018867924528301886, 0.05188679245283019, 0
23819805, 0.08928571428571429, 0.017857142857142856,0.7678571428571429, 0, 0.125, 0
498971, 0.12890625, 0.015625,0.76953125, 0.00390625, 0.07421875, 0.0078125
1840589, 0.10526315789473684, 0.05263157894736842,0.7894736842105263, 0.05263157894736842, 0, 0
16099, 0.3684210526315789, 0.03508771929824561,0.49122807017543857, 0.05263157894736842, 0.05263157894736842, 0
15573, 0.239247311827957, 0.02956989247311828,0.2553763440860215, 0.053763440860215055, 0.40860215053763443, 0.013440860215053764
46884, 0.46938775510204084, 0.11020408163265306,0.2979591836734694, 0.07755102040816327, 0.036734693877551024, 0.00816326530612245
15606, 0.1864406779661017, 0.0847457627118644,0.4576271186440678, 0.03389830508474576, 0.22033898305084745, 0.01694915254237288
162870, 0.033707865168539325, 0.003745318352059925,0.850187265917603, 0.011235955056179775, 0.10112359550561797, 0
49955, 0.08235294117647059, 0.011764705882352941,0.27058823529411763, 0.023529411764705882, 0.611764705882353, 0
189322, 0.21674876847290642, 0.019704433497536946,0.729064039408867, 0.0049261083743842365, 0.019704433497536946, 0.009852216748768473
16218, 0.102803738317757, 0.018691588785046728,0.822429906542056, 0.009345794392523364, 0.04672897196261682, 0
6253522, 0.027522935779816515, 0.009174311926605505,0.7798165137614679, 0, 0.1834862385321101, 0
52547, 0.5, 0.058333333333333334,0.275, 0, 0.14166666666666666, 0.025
16175, 0.031578947368421054, 0.002631578947368421,0.8184210526315789, 0.005263157894736842, 0.1394736842105263, 0.002631578947368421
11494260, 0.171875, 0.0625,0.6953125, 0, 0.0703125, 0
175220, 0.14594594594594595, 0.06486486486486487,0.7243243243243244, 0.032432432432432434, 0.021621621621621623, 0.010810810810810811
16504, 0.2268041237113402, 0.010309278350515464,0.5876288659793815, 0.061855670103092786, 0.09278350515463918, 0.020618556701030927
21207345, 0.13846153846153847, 0.015384615384615385,0.6, 0.03076923076923077, 0.2153846153846154, 0
442163, 0.10606060606060606, 0.030303030303030304,0.8181818181818182, 0.030303030303030304, 0.015151515151515152, 0
133250, 0.13793103448275862, 0.034482758620689655,0.7379310344827587, 0.04827586206896552, 0.027586206896551724, 0.013793103448275862
18603579, 0.14285714285714285, 0.008928571428571428,0.7232142857142857, 0.05357142857142857, 0.0625, 0.008928571428571428
46827, 0.1368421052631579, 0.031578947368421054,0.6421052631578947, 0.05263157894736842, 0.1368421052631579, 0
1095706, 0.11026615969581749, 0.0076045627376425855,0.7870722433460076, 0.030418250950570342, 0.06463878326996197, 0
983366, 0.09090909090909091, 0,0.6363636363636364, 0.18181818181818182, 0.09090909090909091, 0
1131183, 0.4444444444444444, 0.029914529914529916,0.44017094017094016, 0.05128205128205128, 0.029914529914529916, 0.004273504273504274
25955086, 0.2549019607843137, 0.09019607843137255,0.5098039215686274, 0.03529411764705882, 0.10196078431372549, 0.00784313725490196
25955086, 0.2549019607843137, 0.09019607843137255,0.5098039215686274, 0.03529411764705882, 0.10196078431372549, 0.00784313725490196
19481110, 0.24324324324324326, 0.10810810810810811,0.4594594594594595, 0.1891891891891892, 0, 0
15135713, 0.06134969325153374, 0.012269938650306749,0.7300613496932515, 0.03067484662576687, 0.12883435582822086, 0.03680981595092025
53869, 0.08571428571428572, 0.0380952380952381,0.780952380952381, 0.02857142857142857, 0.05714285714285714, 0.009523809523809525
15992, 0.1873589164785553, 0.03611738148984198,0.6072234762979684, 0.11286681715575621, 0.04966139954853273, 0.006772009029345372
255722, 0.21052631578947367, 0.02631578947368421,0.5526315789473685, 0.05263157894736842, 0.15789473684210525, 0
186639, 0.2857142857142857, 0.023809523809523808,0.5952380952380952, 0.047619047619047616, 0.047619047619047616, 0
38100116, 0.007352941176470588, 0.03676470588235294,0.9191176470588235, 0, 0.03676470588235294, 0
6260914, 0.19413919413919414, 0.02564102564102564,0.7545787545787546, 0.003663003663003663, 0.014652014652014652, 0.007326007326007326
145422, 0.09339407744874716, 0.06378132118451026,0.7562642369020501, 0.04783599088838269, 0.0387243735763098, 0
166163, 0.1016949152542373, 0.05084745762711865,0.8022598870056498, 0.005649717514124294, 0.03954802259887006, 0
5119376, 0.24553571428571427, 0.11607142857142858,0.4017857142857143, 0.10714285714285714, 0.11160714285714286, 0.017857142857142856
4689709, 0.11564625850340136, 0.013605442176870748,0.061224489795918366, 0.006802721088435374, 0.7891156462585034, 0.013605442176870748
5122699, 0.14122137404580154, 0.08015267175572519,0.6984732824427481, 0.03816793893129771, 0.04198473282442748, 0
15852, 0.05813953488372093, 0.023255813953488372,0.6395348837209303, 0.011627906976744186, 0.2558139534883721, 0.011627906976744186
15898, 0.13008130081300814, 0.008130081300813009,0.1951219512195122, 0.016260162601626018, 0.6504065040650406, 0
212187, 0.03111111111111111, 0.0044444444444444444,0.8533333333333334, 0.013333333333333334, 0.08, 0.017777777777777778
43715, 0.08120649651972157, 0.03944315545243619,0.7958236658932715, 0.030162412993039442, 0.048723897911832945, 0.004640371229698376
657205, 0.03333333333333333, 0,0.9333333333333333, 0, 0.03333333333333333, 0
291592, 0.2413793103448276, 0.017241379310344827,0.6982758620689655, 0.02586206896551724, 0.017241379310344827, 0
347086, 0.15384615384615385, 0.02564102564102564,0.7692307692307693, 0, 0.05128205128205128, 0
25011929, 0.07894736842105263, 0,0.868421052631579, 0, 0.05263157894736842, 0
168926, 0.06722689075630252, 0.05042016806722689,0.8235294117647058, 0, 0.058823529411764705, 0
335077, 0.08733624454148471, 0.039301310043668124,0.7074235807860262, 0.08296943231441048, 0.08296943231441048, 0
235888, 0.05759162303664921, 0.005235602094240838,0.8219895287958116, 0.015706806282722512, 0.05235602094240838, 0.04712041884816754
2263372, 0.018518518518518517, 0.027777777777777776,0.8333333333333334, 0, 0.11574074074074074, 0.004629629629629629
175552, 0.058823529411764705, 0.011764705882352941,0.8117647058823529, 0, 0.10588235294117647, 0.011764705882352941
609523, 0.26666666666666666, 0.13333333333333333,0.5444444444444444, 0, 0.05555555555555555, 0
15777, 0.34375, 0.03125,0.09375, 0.125, 0.40625, 0
32387701, 0.43, 0.02,0.32, 0.1, 0.09, 0.04
15641, 0.345679012345679, 0.037037037037037035,0.2962962962962963, 0.06172839506172839, 0.25925925925925924, 0
1641893, 0.09615384615384616, 0,0.8846153846153846, 0, 0.019230769230769232, 0
23486968, 0.1414141414141414, 0.030303030303030304,0.3333333333333333, 0.0707070707070707, 0.37373737373737376, 0.050505050505050504
59172, 0.22115384615384615, 0.019230769230769232,0.6346153846153846, 0.07692307692307693, 0.04807692307692308, 0
59564, 0.19047619047619047, 0.14285714285714285,0.38095238095238093, 0.14285714285714285, 0.14285714285714285, 0
26033941, 0.13793103448275862, 0.0034482758620689655,0.503448275862069, 0, 0.3413793103448276, 0.013793103448275862
49544, 0.08333333333333333, 0.013888888888888888,0.4305555555555556, 0.027777777777777776, 0.4444444444444444, 0
5507411, 0.16666666666666666, 0.041666666666666664,0.25, 0.041666666666666664, 0.5, 0
340867, 0.08771929824561403, 0.017543859649122806,0.543859649122807, 0.017543859649122806, 0.3333333333333333, 0
16905, 0.4057971014492754, 0,0.36231884057971014, 0.08695652173913043, 0.14492753623188406, 0
523032, 0.024886877828054297, 0.0022624434389140274,0.8778280542986425, 0, 0.07918552036199095, 0.01583710407239819
16743, 0.32142857142857145, 0.007142857142857143,0.42857142857142855, 0.07857142857142857, 0.16428571428571428, 0
19329135, 0.17557251908396945, 0.022900763358778626,0.7099236641221374, 0.03816793893129771, 0.03816793893129771, 0.015267175572519083
17337, 0.1282051282051282, 0.01282051282051282,0.46153846153846156, 0.01282051282051282, 0.38461538461538464, 0
16881, 0.6237623762376238, 0.009900990099009901,0.26732673267326734, 0.0297029702970297, 0.06930693069306931, 0
343858, 0.16666666666666666, 0.016666666666666666,0.7333333333333333, 0.016666666666666666, 0.06666666666666667, 0
11366634, 0, 0,0.2857142857142857, 0, 0.7074829931972789, 0.006802721088435374
16477368, 0.03758169934640523, 0.0016339869281045752,0.8790849673202614, 0.0016339869281045752, 0.08006535947712418, 0
273437, 0.08383233532934131, 0.005988023952095809,0.8682634730538922, 0.017964071856287425, 0.011976047904191617, 0.011976047904191617
198081, 0.2033898305084746, 0.05084745762711865,0.4915254237288136, 0.06779661016949153, 0.1864406779661017, 0
186589, 0.12244897959183673, 0.02040816326530612,0.30612244897959184, 0.04081632653061224, 0.4897959183673469, 0.02040816326530612
286369, 0.34814814814814815, 0.08888888888888889,0.4148148148148148, 0.1111111111111111, 0.014814814814814815, 0.022222222222222223
644622, 0.06329113924050633, 0.012658227848101266,0.8734177215189873, 0, 0.05063291139240506, 0
752553, 0.08695652173913043, 0.021739130434782608,0.8695652173913043, 0, 0.021739130434782608, 0
26232, 0.2046783625730994, 0.005847953216374269,0.4853801169590643, 0.011695906432748537, 0.2573099415204678, 0.03508771929824561
17396, 0.01652892561983471, 0,0.9173553719008265, 0, 0.049586776859504134, 0.01652892561983471
169376, 0.13846153846153847, 0.046153846153846156,0.38461538461538464, 0.03076923076923077, 0.4, 0
6975043, 0.07272727272727272, 0,0.7454545454545455, 0, 0.16363636363636364, 0.01818181818181818
19718837, 0.27722772277227725, 0.009900990099009901,0.4158415841584158, 0.009900990099009901, 0.2871287128712871, 0
5962511, 0.0650887573964497, 0.0029585798816568047,0.5946745562130178, 0, 0.33727810650887574, 0
154099, 0.1407766990291262, 0.009708737864077669,0.42718446601941745, 0.0048543689320388345, 0.4174757281553398, 0
19394613, 0.043478260869565216, 0.004830917874396135,0.8888888888888888, 0, 0.06280193236714976, 0
327664, 0.10204081632653061, 0.02040816326530612,0.673469387755102, 0.02040816326530612, 0.14285714285714285, 0.04081632653061224
246185, 0.008103727714748784, 0.0016207455429497568,0.9627228525121556, 0, 0.017828200972447326, 0.009724473257698542
41586875, 0.15384615384615385, 0.07692307692307693,0.15384615384615385, 0.07692307692307693, 0.5384615384615384, 0
264062, 0.3275862068965517, 0.1896551724137931,0.41379310344827586, 0, 0.06896551724137931, 0
16772, 0.21287128712871287, 0.0594059405940594,0.36386138613861385, 0.022277227722772276, 0.3415841584158416, 0
16756, 0.1509433962264151, 0.05660377358490566,0.4528301886792453, 0.11320754716981132, 0.20754716981132076, 0.018867924528301886
16881, 0.6237623762376238, 0.009900990099009901,0.26732673267326734, 0.0297029702970297, 0.06930693069306931, 0
17391, 0.25671641791044775, 0.023880597014925373,0.2626865671641791, 0.005970149253731343, 0.3402985074626866, 0.11044776119402985
16760, 0.1701388888888889, 0.03819444444444445,0.3854166666666667, 0.034722222222222224, 0.34375, 0.027777777777777776
16779, 0.36627906976744184, 0.03488372093023256,0.4069767441860465, 0.09302325581395349, 0.08139534883720931, 0.01744186046511628
197615, 0.42424242424242425, 0.030303030303030304,0.12121212121212122, 0.15151515151515152, 0.2727272727272727, 0
16707, 0.04672897196261682, 0.009345794392523364,0.719626168224299, 0.028037383177570093, 0.1308411214953271, 0.06542056074766354
17862, 0.424, 0.008,0.392, 0.008, 0.136, 0.032
66936, 0.22033898305084745, 0,0.5508474576271186, 0.05084745762711865, 0.17796610169491525, 0
924166, 0.146218487394958, 0.031932773109243695,0.30756302521008405, 0.015126050420168067, 0.48067226890756304, 0.018487394957983194
56873, 0.28651685393258425, 0.3202247191011236,0.20786516853932585, 0.056179775280898875, 0.12921348314606743, 0
45870, 0.020833333333333332, 0,0.10416666666666667, 0.041666666666666664, 0.7291666666666666, 0.10416666666666667
17782843, 0.03183791606367583, 0.001447178002894356,0.8393632416787264, 0.004341534008683068, 0.12301013024602026, 0
577320, 0.3076923076923077, 0.01282051282051282,0.38461538461538464, 0.05128205128205128, 0.20512820512820512, 0.038461538461538464
30667, 0.20833333333333334, 0,0.7361111111111112, 0.013888888888888888, 0.027777777777777776, 0.013888888888888888
18522, 0.047619047619047616, 0.3333333333333333,0.47619047619047616, 0.11904761904761904, 0.023809523809523808, 0
420883, 0.8181818181818182, 0,0.09090909090909091, 0.09090909090909091, 0, 0
2680715, 0.1, 0,0.9, 0, 0, 0
277395, 0.1743119266055046, 0.03669724770642202,0.6697247706422018, 0.009174311926605505, 0.10091743119266056, 0.009174311926605505
18486, 0, 0,0, 0, 1, 0
17771, 0.2602739726027397, 0.03424657534246575,0.3493150684931507, 0.02054794520547945, 0.3082191780821918, 0.0273972602739726
168917, 0.1927710843373494, 0.060240963855421686,0.40963855421686746, 0.03614457831325301, 0.27710843373493976, 0.024096385542168676
50151, 0.1875, 0.08333333333333333,0.2916666666666667, 0.041666666666666664, 0.3958333333333333, 0
9910441, 0.21022727272727273, 0.09090909090909091,0.6647727272727273, 0.017045454545454544, 0.017045454545454544, 0
2327581, 0.3313953488372093, 0.011627906976744186,0.5290697674418605, 0.0872093023255814, 0.03488372093023256, 0.005813953488372093
8939450, 0.21739130434782608, 0,0.6086956521739131, 0.08695652173913043, 0.08695652173913043, 0
3225498, 0.42727272727272725, 0.004545454545454545,0.35, 0.02727272727272727, 0.11818181818181818, 0.07272727272727272
